item,verb1,verb2,subj,vp1,vp2,prn,name1,name2,continuation,continuation_type,vp,continuation_id
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,"Yes, he is always trying out new French dishes.",lexical overlap,1,2
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,That's why he talks about French pastries all the time!,lexical overlap,1,3
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,He could even write a guidebook on French dining etiquette.,lexical overlap,1,4
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,His fridge is probably 90 percent French cheese.,lexical overlap,1,5
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,"Let me guess, his dream is to have a pet chicken name Coq au Vin.",situational inference,1,6
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,He probably thinks ketchup is a mortal sin.,situational inference,1,7
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,He must have an impressive collection of copper pans.,situational inference,1,8
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,That explains his fascination with Michelin-starred restaurants.,situational inference,1,9
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,His family also owns a vineyard somewhere.,situational inference,1,10
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,No wonder he's planning a trip to Paris soon.,event association,1,11
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,He should know the difference between a croissant and a pain au chocolat.,event association,1,12
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,I wouldn't be shocked if his next vacation is a culinary tour in France.,event association,1,13
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,I'm guessing he can name every region in France by its wines.,event association,1,14
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,No wonder he always has fresh baguettes on the counter.,event association,1,15
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,I'm glad the dog now has a home.,lexical overlap,2,1
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,I'm sure the dog will be well taken care of.,lexical overlap,2,2
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,The dog will bring so much joy to him.,lexical overlap,2,3
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,Adopting a rescue dog suits his caring nature.,lexical overlap,2,4
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,I hope the dog helps him unwind after a long shift.,lexical overlap,2,5
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,"Hopefully, that will help him get more outdoor exercise.",situational inference,2,6
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,He'll start knitting little sweaters for it.,situational inference,2,7
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,I bet he's given away his favorite spot on the couch already!,situational inference,2,8
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,Looks like someone signed up for endless belly rubs.,situational inference,2,9
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,He would need more coffee for those early morning walks!,situational inference,2,10
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,Doesn't he have four cats already?,event association,2,11
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,"He volunteers at a shelter, too.",event association,2,12
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,It makes sense chose to help an animal in need.,event association,2,13
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,"I'm not surprised since he's known for putting others first, be they human or animal.",event association,2,14
21,does,did,The nurse,has lots of interest in French cuisine,recently adopted a rescue dog,he,Marco,Elizabeth,That reflects his selfless personality so well.,event association,2,15
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,What kind of historical figures?,lexical overlap,1,1
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,Where can I find the blog posts?,lexical overlap,1,2
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,"Well, more than occasionally.",lexical overlap,1,3
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,I like how he blends business insights with historical analysis in his posts.,lexical overlap,1,4
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,"I read a couple of his blog posts, and they are quite insightful.",lexical overlap,1,5
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,He must have a keen eye for identifying patterns across eras.,situational inference,1,6
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,Does he write his blogs with a quill and parchment for authenticity?,situational inference,1,7
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,I hope he doesn't start dressing like a 18th-century worker.,situational inference,1,8
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,That explains the recent debate he started on Napoleon's strategies.,situational inference,1,9
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,No wonder he keeps quoting Churchill in meetings.,situational inference,1,10
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,"Yes, particularly industrial innovators.",event association,1,11
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,"He's always shown great passion for writing, so I'm not surprised.",event association,1,12
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,Is that why he keeps visiting museums on weekends?,event association,1,13
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,He always had a knack for storytelling.,event association,1,14
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,I see why he is interested in archival materials.,event association,1,15
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,I'm glad he had a good night's sleep!,lexical overlap,2,1
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,"Well, he always gets good sleep.",lexical overlap,2,2
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,He actually had good sleep after that debacle last night?,lexical overlap,2,3
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,How did he manage to sleep well with all that noise?,lexical overlap,2,4
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,That's remarkable that he got any good sleep amidst all that loud music.,lexical overlap,2,5
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,No wonder he is so productive today.,situational inference,2,6
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,That's why he looked so refreshed this morning.,situational inference,2,7
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,It makes sense why he's in such a joyful mood now.,situational inference,2,8
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,That explains why he was ahead of schedule today.,situational inference,2,9
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,I bet the team meeting went a lot smoother.,situational inference,2,10
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,I guess he took the advice to switch off his phone before bed.,event association,2,11
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,I wonder if he meditated before bed.,event association,2,12
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,I wonder if he practices deep breathing exercises last night.,event association,2,13
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,I guess he dimmed the lights early last night.,event association,2,14
22,does,did,The industrialist,occasionally writes a blog about historical figures,had a good sleep,he,Omar,Isaac,Maybe he used that new weighted blanket he bought.,event association,2,15
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,I thought she was already married!,lexical overlap,1,1
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,She wanted to get married ever since she turned 20.,lexical overlap,1,2
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,I'm sure she'll get married in the next couple of years.,lexical overlap,1,3
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,But last time she said she wasn't sure if she wanted to get married.,lexical overlap,1,4
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,Does her boyfriend also want to get married?,lexical overlap,1,5
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,Sounds like her relationship is going really well.,situational inference,1,6
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,Do you think she's ready to balance her career and personal life?,situational inference,1,7
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,It sounds like she's in a pretty good spot with her partner.,situational inference,1,8
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,"Do you think she's financially prepared, though?",situational inference,1,9
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,Do you think she's emotionally ready for such a big change?,situational inference,1,10
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,She's been dreaming about it for a very long time.,event association,1,11
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,She must be in a committed relationship.,event association,1,12
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,Is she dating anyone though?,event association,1,13
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,She's been fantasizing about that future for years.,event association,1,14
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,I didn't think she was in a serious relationship.,event association,1,15
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,And then she arrived in Los Angeles just in time for the next meeting.,lexical overlap,2,1
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,I hope she had a smooth flight!,lexical overlap,2,2
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,Why did she choose Newark?,lexical overlap,2,3
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,What was happening in Los Angeles?,lexical overlap,2,4
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,She met her ex-wife on that flight.,lexical overlap,2,5
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,Is that why she is feeling nauseous?,situational inference,2,6
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,How did she manage to get through without an ID?,situational inference,2,7
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,She redeemed her credit card miles for it.,situational inference,2,8
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,I hope she didn't start psychoanalyzing the people sitting next to her.,situational inference,2,9
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,She had to use her techniques to calm herself down while going through security.,situational inference,2,10
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,I heard there was a lot of turbulence.,event association,2,11
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,"Unfortunately, she lost her luggage at the airport.",event association,2,12
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,Do you know which airline she flew with?,event association,2,13
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,She bought the tickets using her credit card mileage.,event association,2,14
23,does,did,The therapist,wants to get married soon,took a flight from Newark to Los Angeles,she,Sofia,Cody,She paid extra for the legroom.,event association,2,15
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,"Yeah, some people just can't handle horror.",lexical overlap,1,1
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,Maybe it's just that she's never watched a good horror movie.,lexical overlap,1,2
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,I don't like horror movies either.,lexical overlap,1,3
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,Perhaps her first horror movie was so bad.,lexical overlap,1,4
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,I guess she's seen enough horror in her job already!,lexical overlap,1,5
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,Sounds like she doesn't want something that's adrenaline-pumping.,situational inference,1,6
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,Guess she prefers something with less screaming and more logic.,situational inference,1,7
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,I'm sure she'd want something more peaceful after a long day in court.,situational inference,1,8
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,She doesn't like Halloween either.,situational inference,1,9
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,"Maybe horror movies are just too much of a ""guilty"" pleasure for her.",situational inference,1,10
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,I guess the suspense is a bit too much for her.,event association,1,11
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,"I imagine she doesn't like being scared, even by fiction.",event association,1,12
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,Some people just don't enjoy being frightened.,event association,1,13
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,I wonder if she likes comedies instead.,event association,1,14
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,Maybe she prefers to watch lighter films to unwind after a heavy day.,event association,1,15
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,What kind of meal did she prepare?,lexical overlap,2,1
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,I think the meal is for the banquet today.,lexical overlap,2,2
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,I think it's a special meal that she prepared for a lawyer friend's retirement.,lexical overlap,2,3
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,Was the meal for the visiting judge from the other court?,lexical overlap,2,4
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,"I think she was hosting an event, not just preparing a meal.",lexical overlap,2,5
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,I didn't expect her to have time for that!,situational inference,2,6
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,I imagine she wanted to make the annual event more memorable!,situational inference,2,7
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,Maybe it's for a legal symposium or a networking event.,situational inference,2,8
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,She did it for a charity fundraiser.,situational inference,2,9
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,I guess she was trying to make the event in the evening quite special!,situational inference,2,10
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,Was that for the Thanksgiving dinner?,event association,2,11
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,She might be cooking to celebrate one of the team members' birthdays.,event association,2,12
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,She is hosting a formal dinner for the legal team.,event association,2,13
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,I didn't know she had culinary skills.,event association,2,14
24,does,did,The judge,hates horror movies,prepared for the meal,she,Hanna,Makenzie,I hope what she made was vegan-friendly.,event association,2,15
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,He laughs all the time.,lexical overlap,1,1
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,He laughs so loud that he can wake up with neighbors.,lexical overlap,1,2
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,Maybe he just laughs to distract from the trick.,lexical overlap,1,3
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,Why is his laugh so loud?,lexical overlap,1,4
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,Maybe the laugh was the real magic all along.,lexical overlap,1,5
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,"That's one way to break the tension during a show, I guess.",situational inference,1,6
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,That might be the highlight of the act.,situational inference,1,7
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,That's much better than crying on stage.,situational inference,1,8
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,"Honestly, that might be more entertaining than pulling a rabbit out of a hat.",situational inference,1,9
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,Or was that just a sound effect?,situational inference,1,10
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,Is this a magic show or a comedy act?,event association,1,11
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,He always cracks himself up!,event association,1,12
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,Was there a fun joke?,event association,1,13
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,Someone's having an absolute blast up there.,event association,1,14
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,I think that's a good way to keep the energy high during a performance.,event association,1,15
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,I bet it's more than five years.,lexical overlap,2,1
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,Do you know why magnets in particular?,lexical overlap,2,2
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,What's so special about collecting fridge magnets?,lexical overlap,2,3
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,Where he would get magnets?,lexical overlap,2,4
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,So the fridge is the real star of the show?,lexical overlap,2,5
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,The real magic would be finding space for all of them.,situational inference,2,6
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,That could be a nice museum exhibit.,situational inference,2,7
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,That's a real commitment to sticking to something!,situational inference,2,8
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,That's a nice way to ensure visitors are entertained coming to his place.,situational inference,2,9
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,Does he focus on a particular style or just go with the flow?,situational inference,2,10
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,That's quite the dedication to gathering trinkets!,event association,2,11
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,Is there a theme to his little treasures?,event association,2,12
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,I wonder what inspired that particular hobby.,event association,2,13
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,I wonder if there's a story behind each piece.,event association,2,14
25,does,has,The magician,laughs very loudly,has been collecting fridge magnets for five years,he,Jillian,Rebecca,I'd love to see how he organizes all those little mementos.,event association,2,15
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,How many apples is she planning to pick?,lexical overlap,1,1
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,But it'll will rain tomorrow.,lexical overlap,1,2
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,Is there an apple farm nearby?,lexical overlap,1,3
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,She should bring a cooler for all the extra apples she'll pick.,lexical overlap,1,4
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,She might need a cart to overhaul all the apples.,lexical overlap,1,5
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,Does she have a big basket?,situational inference,1,6
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,Tell her to bring comfy pants and shoes!,situational inference,1,7
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,I should pick up some ingredients to make a pie out of those!,situational inference,1,8
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,She should bring a hat to shield herself from the sun.,situational inference,1,9
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,Would she need help carrying everything back?,situational inference,1,10
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,How far is the orchard?,event association,1,11
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,Sounds like a delightful seasonal excursion!,event association,1,12
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,Who's joining her for this outdoor event?,event association,1,13
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,That should be a perfect activity to spend the afternoon.,event association,1,14
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,It must be nice to get out in the nature for a while.,event association,1,15
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,How much does she earn?,lexical overlap,2,1
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,What kind of videos does she make?,lexical overlap,2,2
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,YouTube must be a good profitable platform.,lexical overlap,2,3
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,That's fascinating -- I don't even have an account on YouTube.,lexical overlap,2,4
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,You knew ten years ago that you could make money through YouTube!,lexical overlap,2,5
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,How many subscribers does she have?,situational inference,2,6
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,"Who knew ""filming yourself talking"" would become the next big career move?",situational inference,2,7
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,She just needs to say hello to the camera in her pajamas.,situational inference,2,8
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,She's running her business while lying on the couch!,situational inference,2,9
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,You smile at the camera and that's it?,situational inference,2,10
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,She's pretty good at creating new content.,event association,2,11
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,Does she get a steady income?,event association,2,12
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,She makes a decent living out of it.,event association,2,13
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,Is that her regular job?,event association,2,14
26,does,has,The tenant,plans to go apple picking tomorrow,has been earning money by making YouTube videos,she,Melissa,Makenzie,Where does the revenue come from?,event association,2,15
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,I didn't know he knew how to bike.,lexical overlap,1,1
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,How far is the nearest park?,lexical overlap,1,2
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,I thought he got his bike stolen.,lexical overlap,1,3
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,Which park does he usually go to?,lexical overlap,1,4
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,Are you sure he goes to a park?,lexical overlap,1,5
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,When did he get a bike?,situational inference,1,6
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,I hope he wears a helmet!,situational inference,1,7
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,But it's only 100 meters away!,situational inference,1,8
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,I bet he goes there for a nap.,situational inference,1,9
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,But there are bears out there!,situational inference,1,10
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,That's a nice way to enjoy nature and be surrounded by greenery.,event association,1,11
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,His dog's favorite playground is there.,event association,1,12
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,"But today, he got stuck in the hay while trying to take a shortcut.",event association,1,13
27,does,has,The farmer,rides a bike to the nearest park,has been a fan of Rihanna since her debut,he,Parker,Chloe,But sometimes he drives his tractor instead.,event association,1,14
